event ID,permissions,month,day,year,iso 8601,recording location,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18
01849,partial,04,14,2004,2004-04-14T00:00:00Z,PFA,SFIFF,,Elsa Zylberstein (Side A)?Patrick Bossard (Side B),3088,,Elsa Zylberstein,Patrick Bossard,,,,,,,,,,,That Day,Life and death of a boring moment,,,,,,,,,,,,,,,,
01850,partial,04,18,2004,2004-04-18T00:00:00Z,PFA,SFIFF,,,3089,,Emmanuel Carrere,,,,,,,,,,,,Back to Kotelnich,,,,,,,,,,,,,,,,,
01851,no form,04,20,2004,2004-04-20T00:00:00Z,PFA,,Unknown speakers. Possibly:?Ernie Gehr?Thad Povey?Julie Murray?Rebecca Meyers?Bill Morrison?Jeanne Liotta?Kent Long?Robert Breer SFIFF; Bringing to Light: Experimental Films,,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01852,full,04,21,2004,2004-04-21T00:00:00Z,PFA,SFIFF,,,3091,,Fabrice Guez,,,,,,,,,,,,Vodka Lemon,,,,,,,,,,,,,,,,,
01853,full,04,23,2004,2004-04-23T00:00:00Z,PFA,SFIFF,,,3092,,Michel Khleifi,Eyal Sivan,,,,,,,,,,,Route 181: Fragments of a journey in Palestine-Israel,,,,,,,,,,,,,,,,,
01854,partial,04,23,2004,2004-04-23T00:00:00Z,PFA,SFIFF,,,3093,,Mark Achbar,,,,,,,,,,,,The Corporation,,,,,,,,,,,,,,,,,
01855,partial,04,25,2004,2004-04-25T00:00:00Z,PFA,SFIFF,,,3094,,Ra’anan Alexandrowicz,,,,,,,,,,,,James’ Journey to Jerusalem,,,,,,,,,,,,,,,,,
01856,full,04,26,2004,2004-04-26T00:00:00Z,PFA,SFIFF,,,3095,,Yoav Shamir,,,,,,,,,,,,Checkpoint,,,,,,,,,,,,,,,,,
01857,no form,04,26,2004,2004-04-26T00:00:00Z,PFA,Life is Shorts; Mel Novikoff Award,SFIFF,tape 1,3096,,Paolo Cherchi Usai,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01858,no form,04,26,2004,2004-04-26T00:00:00Z,PFA,Life is Shorts; Mel Novikoff Award,SFIFF,tape 2,3097,,Paolo Cherchi Usai,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01859,full (stone); no form (fulton),04,27,2004,2004-04-27T00:00:00Z,PFA,SFIFF,,,3098,,Jess Fulton,Robert Stone,,,,,,,,,,,Cafe 1996,Guerrilla: The taking of Patty Hearst,,,,,,,,,,,,,,,,
01860,full,04,28,2004,2004-04-28T00:00:00Z,PFA,SFIFF,,,3099,,Andrzej Jakimowski,,,,,,,,,,,,Squint Your Eyes,,,,,,,,,,,,,,,,,
01861,partial,05,01,2004,2004-05-01T00:00:00Z,PFA,,,,3100,,Trinh T. Minh-ha,,,,,,,,,,,,Night Passage,,,,,,,,,,,,,,,,,
01862,no form,05,02,2004,2004-05-02T00:00:00Z,PFA,Eisner Awards,Various student artists,,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01863,no form,06,06,2004,2004-06-06T00:00:00Z,PFA,"Los Angeles Plays Itself, Documentary Voices",,tape 1,3102,,Thom Andersen,,,,,,,,,,,,Red Hollywood,,,,,,,,,,,,,,,,,
01864,no form,06,06,2004,2004-06-06T00:00:00Z,PFA,"Los Angeles Plays Itself, Documentary Voices",,tape 2,3103,,Thom Andersen,,,,,,,,,,,,Deleuze and Documentary,,,,,,,,,,,,,,,,,
01865,no form,06,24,2004,2004-06-24T00:00:00Z,PFA,,,,3104,,Billy Woodberry,,,,,,,,,,,,BLESS THEIR LITTLE HEARTS,Los Angeles Plays Itself,,,,,,,,,,,,,,,,
01866,no form,06,25,2004,2004-06-25T00:00:00Z,PFA,Lecture on Mary Blair,,,3105,,John Canemaker,,,,,,,,,,,,Alice in Wonderland,,,,,,,,,,,,,,,,,
01867,full,07,01,2004,2004-07-01T00:00:00Z,PFA,Invention of the Western series,,,3106,,Scott Simmon,,,,,,,,,,,,Trail of the Vigilantes,Big Trail,,,,,,,,,,,,,,,,
01868,full,07,08,2004,2004-07-08T00:00:00Z,PFA,MATRIX Artist Presentation,,,3107,,Eija-Liise Ahtila,,,,,,,,,,,,Love is a Treasure,,,,,,,,,,,,,,,,,
01869,full,07,09,2004,2004-07-09T00:00:00Z,PFA,Invention of the Western series,,*tape also includes 7/18/04 and 7/16/04 Q&A’s,3108,,Scott Simmon,,,,,,,,,,,,,My Darling Clementine,Pursued,Forty guns,3:10 to Yuma,Origins of the Western,,,,,,,,,,,,
01870,full,07,20,2004,2004-07-20T00:00:00Z,PFA,Alternative Visions: Evening with Takahiko Iimura,,,3109,,Takahiko Iimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01871,full,08,01,2004,2004-08-01T00:00:00Z,PFA,Invention of the Western series,,,3110,,Mike Pogorzelski,,,,,,,,,,,,Wild Bunch,,,,,,,,,,,,,,,,,
01872,full,09,07,2004,2004-09-07T00:00:00Z,PFA,Alternative Visions: Morgan Fisher Films,,,3111,,Morgan Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01873,full,09,09,2004,2004-09-09T00:00:00Z,PFA,Maurice Pialat series,,,3112,,Jean-Pierre Gorin,,,,,,,,,,,,A Nos Amours,,,,,,,,,,,,,,,,,
01874,partial,09,18,2004,2004-09-18T00:00:00Z,PFA,Japanese Cinema Now! neo eiga 2004,,,3113,,Mitsuhiro Yoshimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01875,full,09,19,2004,2004-09-19T00:00:00Z,PFA,"Lecture on Kiju Yoshida
neo eiga 2004",,,3114,,Daisuke Miyao,,,,,,,,,,,,Women in the Mirror,,,,,,,,,,,,,,,,,
01876,full,09,26,2004,2004-09-26T00:00:00Z,PFA,The McBoing Boing Revolution: UPA Cartoons and the Selling of Fifties Cool,,tape 1,3115,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01877,full,09,26,2004,2004-09-26T00:00:00Z,PFA,The McBoing Boing Revolution: UPA Cartoons and the Selling of Fifties Cool,,tape 2,3116,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01878,full,10,03,2004,2004-10-03T00:00:00Z,PFA,Jiri Trnka shorts,,,3117,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01879,full,10,05,2004,2004-10-05T00:00:00Z,PFA,Alternaitve Visions: Films of Julie Murray,,,3118,,Julie Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01880,full,10,08,2004,2004-10-08T00:00:00Z,PFA,,,,3119,,Guy Maddin,,,,,,,,,,,,Tales from the Gimli Hospital,,,,,,,,,,,,,,,,,
01881,full,10,08,2004,2004-10-08T00:00:00Z,PFA,,,,3120,,Guy Maddin,,,,,,,,,,,,West of Zanzibar,Face Behind the Mask (10/9/04),Cowards Bend the Knee,,,,,,,,,,,,,,,
01882,full,10,10,2004,2004-10-10T00:00:00Z,PFA,,,,3121,,Guy Maddin,,,,,,,,,,,,Saddest Music in the World,La Ronde,,,,,,,,,,,,,,,,
01883,no form,10,12,2004,2004-10-12T00:00:00Z,PFA,ALTERNATIVE REQUIREMENTS: RECENT FILMS FROM BAY AREA FILM PROGRAMS,Various student artists,,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01884,full,10,14,2004,2004-10-14T00:00:00Z,PFA,,Also with Patrick from International Rivers Network,,3123,,Aniruddha Vaidya,,,,,,,,,,,,Narmada Diary,,,,,,,,,,,,,,,,,
01885,full,10,19,2004,2004-10-19T00:00:00Z,PFA,JPEX Program One: Expanded Visions,,,3124,,Jonathan M. Hall,Michelle Puetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01886,full,06,03,2004,2004-06-03T00:00:00Z,PFA,Los Angeles Plays Itself,,,3125,,Thom Andersen,,,,,,,,,,,,The Savage Eye,,,,,,,,,,,,,,,,,
01887,no form,06,04,2004,2004-06-04T00:00:00Z,PFA,Readings on Cinema,,,3126,,Barry Gifford,,,,,,,,,,,,One-eyed Jacks,,,,,,,,,,,,,,,,,
01888,full,06,05,2004,2004-06-05T00:00:00Z,PFA,Documentary Voices; Los Angeles Plays Itsel,,,3127,,Thom Andersen,,,,,,,,,,,,M,Kiss Me Deadly,,,,,,,,,,,,,,,,
01889,full,06,08,2004,2004-06-08T00:00:00Z,PFA,Documentary Voices,,,3128,,Thom Andersen,,,,,,,,,,,,Eadward Muybridge,,,,,,,,,,,,,,,,,
01890,no form,06,09,2004,2004-06-09T00:00:00Z,PFA,,,,3129,,Eric Marin,,,,,,,,,,,,Baschet,The Key of Z,,,,,,,,,,,,,,,,
01891,no form,06,16,2004,2004-06-16T00:00:00Z,PFA,,,Speakers uncertain.,3130,,Ellen Fullman,Oliver DiCicco,,,,,,,,,,,Harry Partch: Delusion of the Fury,The Key of Z,,,,,,,,,,,,,,,,
01892,full,06,17,2004,2004-06-17T00:00:00Z,PFA,,,,3131,,Britta Sjogren,,,,,,,,,,,,A Small Domain,,,,,,,,,,,,,,,,,
01893,full,06,18,2004,2004-06-18T00:00:00Z,PFA,Readings on Cinema,,,3132,,Craig Seligman,,,,,,,,,,,,Band of Outsiders,,,,,,,,,,,,,,,,,
01894,partial,10,21,2004,2004-10-21T00:00:00Z,PFA,Documentary Voices,,tape 1,3133,,Anand Patwardhan,,,,,,,,,,,,In the Name of God,,,,,,,,,,,,,,,,,
01895,partial,10,21,2004,2004-10-21T00:00:00Z,PFA,Documentary Voices,,tape 2,3134,,Anand Patwardhan,,,,,,,,,,,,In the Name of God,,,,,,,,,,,,,,,,,
01896,partial,10,22,2004,2004-10-22T00:00:00Z,PFA,Documentary Voices,,,3135,,Anand Patwardhan,,,,,,,,,,,,"Father, Son and Holy War",,,,,,,,,,,,,,,,,
01897,partial,10,22,2004,2004-10-22T00:00:00Z,PFA,Patwardhan Workshop; Documentary Voices,,tape 1,3136,,Anand Patwardhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01898,partial,10,22,2004,2004-10-22T00:00:00Z,PFA,Patwardhan Workshop; Documentary Voices,,tape 2,3137,,Anand Patwardhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01899,partial,10,23,2004,2004-10-23T00:00:00Z,PFA,Documentary Voices,,,3138,,Anand Patwardhan,,,,,,,,,,,,Bombay Our City,,,,,,,,,,,,,,,,,
01900,partial,10,23,2004,2004-10-23T00:00:00Z,PFA,Documentary Voices,,,3139,,Anand Patwardhan,,,,,,,,,,,,War and Peace,,,,,,,,,,,,,,,,,
01901,full,10,26,2004,2004-10-26T00:00:00Z,PFA,JPEX: japanese experimental cinema,,,3140,,Jonathan M. Hall,Michelle Puetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01902,full,10,28,2004,2004-10-28T00:00:00Z,PFA,,,,3141,,Yuksel Yavuz,,,,,,,,,,,,A Little Bit of Freedom,,,,,,,,,,,,,,,,,
01903,partial,10,29,2004,2004-10-29T00:00:00Z,PFA,On Film Editing,,tape 1,3142,,Walter Murch,Charles Koppelman,,,,,,,,,,,,Apocalypse Now,,,,,,,,,,,,,,,,
01904,partial,10,29,2004,2004-10-29T00:00:00Z,PFA,On Film Editing,,tape 2,3143,,Walter Murch,Charles Koppelman,,,,,,,,,,,,Apocalypse Now,,,,,,,,,,,,,,,,
01905,no form,11,04,2004,2004-11-04T00:00:00Z,PFA,,,,3144,,Ximena Cuevas,,,,,,,,,,,,Sleepworld,,,,,,,,,,,,,,,,,
01906,no form,11,05,2004,2004-11-05T00:00:00Z,PFA,Workshop/Salon,,tape 1,3145,,Ximena Cuevas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01907,no form,11,05,2004,2004-11-05T00:00:00Z,PFA,Workshop/Salon,,tape 2,3146,,Ximena Cuevas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01908,no form,11,03,2004,2004-11-03T00:00:00Z,PFA,,,,3147,,Ximena Cuevas,,,,,,,,,,,,Half-lies,,,,,,,,,,,,,,,,,
01909,no form,11,09,2004,2004-11-09T00:00:00Z,PFA,Recent Collage Cinema,,,3148,,Dominic Angerame,Larry Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01910,full,11,16,2004,2004-11-16T00:00:00Z,PFA,,,,3149,,Lewis Klahr,,,,,,,,,,,,a trilogy and a quartet,,,,,,,,,,,,,,,,,
01911,full ,11,18,2004,2004-11-18T00:00:00Z,PFA,Mortal Tissue: Beirut Cinema,,,3150,,Laura Marks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01912,full,11,30,2004,2004-11-30T00:00:00Z,PFA,,,,3151,,Lynn Marie Kirby,,,,,,,,,,,,Latent Image Excavations,,,,,,,,,,,,,,,,,
01913,no form,12,08,2004,2004-12-08T00:00:00Z,PFA,,,,3152,,Steve Seid,,,,,,,,,,,,Powerpoint to the People,,,,,,,,,,,,,,,,,
01914,full,01,25,2005,2005-01-25T00:00:00Z,PFA,JPEX: japanese experimental cinema,,,3153,,Jonathan M. Hall,,,,,,,,,,,,,Funeral Parade of Roses,,,,,,,,,,,,,,,,
01915,full,01,13,2005,2005-01-13T00:00:00Z,PFA,Whole Equation: A History of Hollywood,,,3154,,David Thomson,,,,,,,,,,,,,Last Tycoon,,,,,,,,,,,,,,,,
01916,full,01,14,2005,2005-01-14T00:00:00Z,PFA,Whole Equation: A History of Hollywood,,,3155,,David Thomson,,,,,,,,,,,,,Shanghai Express,,,,,,,,,,,,,,,,
01917,full,01,29,2005,2005-01-29T00:00:00Z,PFA,Whole Equation: A History of Hollywood,,,3156,,David Thomson,,,,,,,,,,,,,Meet Me in St. Louis,,,,,,,,,,,,,,,,
01918,full?,02,01,2005,2005-02-01T00:00:00Z,PFA,JPEX: japanese experimental cinema,Program 3,,3157,,Jonathan M. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01919,full,02,02,2005,2005-02-02T00:00:00Z,PFA,,,,3158,,Curtis Harrington,,,,,,,,,,,,Games,,,,,,,,,,,,,,,,,
01920,full,02,03,2005,2005-02-03T00:00:00Z,PFA,,,,3159,,Cornelius Moore,,,,,,,,,,,,Kounandi,,,,,,,,,,,,,,,,,
01921,full,02,05,2005,2005-02-05T00:00:00Z,PFA,,,,3160,,Alassane Sow,,,,,,,,,,,,Madame Brouette,,,,,,,,,,,,,,,,,
01922,full,02,06,2005,2005-02-06T00:00:00Z,PFA,,,,3161,,Lisa MarieRollins,,,,,,,,,,,,Cosmic Africa`,,,,,,,,,,,,,,,,,
01923,partial,02,10,2005,2005-02-10T00:00:00Z,PFA,,,,3162,,LaToya Beck,,,,,,,,,,,,Dirt for Dinner,,,,,,,,,,,,,,,,,
01924,full,02,11,2005,2005-02-11T00:00:00Z,PFA,,,,3163,,Anna Livia,,,,,,,,,,,,Waiting for Happiness,,,,,,,,,,,,,,,,,
01925,full,02,13,2005,2005-02-13T00:00:00Z,PFA,,,,3164,,Caroline Yeager,,,,,,,,,,,,ENTHUSIASM,,,,,,,,,,,,,,,,,
01926,full,02,15,2005,2005-02-15T00:00:00Z,PFA,,,,3165,,Amie Siegel,,,,,,,,,,,,Empathy,,,,,,,,,,,,,,,,,
01927,unsigned,02,17,2005,2005-02-17T00:00:00Z,PFA,,,,3166,,Robert Gitt,,,,,,,,,,,,History of Color,,,,,,,,,,,,,,,,,
01928,unsigned,02,18,2005,2005-02-18T00:00:00Z,PFA,,,,3167,,Robert Gitt,,,,,,,,,,,,Farewell to Arms,Paths of Glory,,,,,,,,,,,,,,,,
01929,unsigned,02,20,2005,2005-02-20T00:00:00Z,PFA,Sound of the Twenties: Vitaphone Shorts,,(2/19/05 and 2/20/05 programs merge into several tapes); tape 1,3168,,Robert Gitt,,,,,,,,,,,,No Way Out,Scarlet Letter,,,,,,,,,,,,,,,,
01930,unsigned,02,20,2005,2005-02-20T00:00:00Z,PFA,Sound of the Twenties: Vitaphone Shorts,,(2/19/05 and 2/20/05 programs merge into several tapes); tape 2,3169,,Robert Gitt,,,,,,,,,,,,No Way Out,Scarlet Letter,,,,,,,,,,,,,,,,
01931,unsigned,02,20,2005,2005-02-20T00:00:00Z,PFA,Sound of the Twenties: Vitaphone Shorts,,(2/19/05 and 2/20/05 programs merge into several tapes); tape 3,3170,,Robert Gitt,,,,,,,,,,,,No Way Out,Scarlet Letter,,,,,,,,,,,,,,,,
01932,full,02,22,2005,2005-02-22T00:00:00Z,PFA,,,,3171,,Abigail Child,,,,,,,,,,,,The Future is Behind You,,,,,,,,,,,,,,,,,
01933,full,02,23,2005,2005-02-23T00:00:00Z,PFA,From Crackers to Culture: Video Games and Contemporary Art Practice,,,3172,,Rainey Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01934,full,02,24,2005,2005-02-24T00:00:00Z,PFA,Documentary Voices,,,3173,,Nicolas Philibert,,,,,,,,,,,,To Be and To Have,,,,,,,,,,,,,,,,,
01935,full,02,25,2005,2005-02-25T00:00:00Z,PFA,Documentary Voices,,,3174,,Nicolas Philibert,,,,,,,,,,,,In the Land of the Deaf,,,,,,,,,,,,,,,,,
01936,full,02,25,2005,2005-02-25T00:00:00Z,PFA,Workshop and Lecture; Documentary Voices,,,3175,,Nicolas Philibert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01937,full,02,25,2005,2005-02-25T00:00:00Z,PFA,Documentary Voices,,,3176,,Nicolas Philibert,,,,,,,,,,,,Every Little Thing,Animals,Louvre,,,,,,,,,,,,,,,
01938,full,02,12,2005,2005-02-12T00:00:00Z,PFA,,,,3177,,Leigh Radford,,,,,,,,,,,,Moolade,,,,,,,,,,,,,,,,,
01939,full,03,03,2005,2005-03-03T00:00:00Z,PFA,Readings on Cinema,,,3178,,Michael Renov,,,,,,,,,,,,Tarnation,,,,,,,,,,,,,,,,,
01940,no form,03,03,2005,2005-03-03T00:00:00Z,PFA,Women of Color Film Festival,Various Artists,,3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01941,no form,03,04,2005,2005-03-04T00:00:00Z,PFA,Women of Color Film Festival,Various Artists,,3180,,,,,,,,,,,,,,,Bending the Beat,,,,,,,,,,,,,,,,
01942,no form,03,05,2005,2005-03-05T00:00:00Z,PFA,Women of Color Film Festival,Various Artists,,3181,,,,,,,,,,,,,,,"Our cosmos, our chaos",,,,,,,,,,,,,,,,
01943,no form,03,06,2005,2005-03-06T00:00:00Z,PFA,Women of Color Film Festival,Various Artists,,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01944,full,03,08,2005,2005-03-08T00:00:00Z,PFA,New works,,,3183,,Andrew Noren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01945,no form,03,10,2005,2005-03-10T00:00:00Z,PFA,,Various Artists,,3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01946,full,03,11,2005,2005-03-11T00:00:00Z,PFA,NAATA,,,3185,,Quentin Lee,Stanley Yung,,,,,,,,,,,Ethan Mao,,,,,,,,,,,,,,,,,
01947,full,03,12,2005,2005-03-12T00:00:00Z,PFA,NAATA,,,3186,,Caryn Waechter,,,,,,,,,,,,God is Good,,,,,,,,,,,,,,,,,
01948,no form,03,13,2005,2005-03-13T00:00:00Z,PFA,NAATA,,,3187,,Bai Ling,,,,,,,,,,,,Dumplings,,,,,,,,,,,,,,,,,
01949,full,03,15,2005,2005-03-15T00:00:00Z,PFA,NAATA,,,3188,,Anita Chang,,,,,,,,,,,,62 Years and 6500 Miles Between,,,,,,,,,,,,,,,,,
01950,full,03,16,2005,2005-03-16T00:00:00Z,PFA,NAATA,,,3189,,Ian Gamazon,Neill dela Llana,,,,,,,,,,,Cavite,,,,,,,,,,,,,,,,,
01951,no form,03,17,2005,2005-03-17T00:00:00Z,PFA,film and video makers at cal: radical drifts,Various Artists,,3190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01952,unsigned,03,19,2005,2005-03-19T00:00:00Z,PFA,NAATA,,,3191,,Lav Diaz,,,,,,,,,,,,Evolution of a Filipino Family,,,,,,,,,,,,,,,,,
01953,full,03,29,2005,2005-03-29T00:00:00Z,PFA,,,,3192,,Michael Gitlin,,,,,,,,,,,,Bird People,,,,,,,,,,,,,,,,,
01954,no form,03,31,2005,2005-03-31T00:00:00Z,PFA,film and video makers at cal: cries of the city,Various Artists,,3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01955,partial,04,01,2005,2005-04-01T00:00:00Z,PFA,,,,3194,,Arianne Ulmer Cipes,,,,,,,,,,,,Bluebeard,Strange woman,,,,,,,,,,,,,,,,
01956,partial,04,02,2005,2005-04-02T00:00:00Z,PFA,,,,3195,,Arianne Ulmer Cipes,,,,,,,,,,,,Light Ahead,American Matchmaker,,,,,,,,,,,,,,,,
01957,full,04,05,2005,2005-04-05T00:00:00Z,PFA,,,,3196,,Betsy Bromberg,,,,,,,,,,,,A Darkness Swallowed,,,,,,,,,,,,,,,,,
01958,partial,04,08,2005,2005-04-08T00:00:00Z,PFA,,,,3197,,Frederick Wiseman,,,,,,,,,,,,Central Park,,,,,,,,,,,,,,,,,
01959,full,04,09,2005,2005-04-09T00:00:00Z,PFA,Crying in Color: The 1950s,,,3198,,Russell Merritt,,,,,,,,,,,,MOULIN ROUGE,,,,,,,,,,,,,,,,,
01960,no form,04,10,2005,2005-04-10T00:00:00Z,PFA,For the Love of It: Amateur Film Clubs,Also with various artists,,3199,,Melinda Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01961,full,04,12,2005,2005-04-12T00:00:00Z,PFA,Devotional Cinema,,,3200,,Nathaniel Dorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01962,full,04,13,2005,2005-04-13T00:00:00Z,PFA,Documentary Voices,,,3201,,Marina Goldovskaya,,,,,,,,,,,,Solovkly Power,,,,,,,,,,,,,,,,,
01963,full,04,11,2005,2005-04-11T00:00:00Z,PFA,Documentary Voices lecture,,,3202,,Marina Goldovskaya,,,,,,,,,,,,Shattered Mirror,,,,,,,,,,,,,,,,,
01964,full,04,15,2005,2005-04-15T00:00:00Z,PFA,Salon / Workshop; Documentary Voices,,,3203,,Marina Goldovskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01965,full,04,15,2005,2005-04-15T00:00:00Z,PFA,Documentary Voices,,,3204,,Marina Goldovskaya,,,,,,,,,,,,Lucky to Be Born in Russia,House on Arbat Street,,,,,,,,,,,,,,,,
01966,full,04,16,2005,2005-04-16T00:00:00Z,PFA,Crying in Color: The 1950s,,,3205,,Russell Merritt,,,,,,,,,,,,Some Came Running,,,,,,,,,,,,,,,,,
01967,full,04,17,2005,2005-04-17T00:00:00Z,PFA,Documentary Voices; Art and Life: Finding the thread,,,3206,,Marina Goldovskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01968,full,04,19,2005,2005-04-19T00:00:00Z,PFA,Devotional Cinema Two,,,3207,,Nathaniel Dorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01969,unsigned,04,23,2005,2005-04-23T00:00:00Z,PFA,SFIFF,,,3208,,Benedek Fliegauf,,,,,,,,,,,,Dealer,,,,,,,,,,,,,,,,,
01970,full,04,24,2005,2005-04-24T00:00:00Z,PFA,SFIFF,,,3209,,Lucrecia Martel,,,,,,,,,,,,Holy Girl,,,,,,,,,,,,,,,,,
01971,no form,04,25,2005,2005-04-25T00:00:00Z,PFA,SFIFF,,,3210,,Lucia Murat,,,,,,,,,,,,Almost Brothers,,,,,,,,,,,,,,,,,
01972,no form,04,26,2005,2005-04-26T00:00:00Z,PFA,SFIFF,,,3211,,Raymond Depardon,,,,,,,,,,,,10th Circuit court,,,,,,,,,,,,,,,,,
01973,no form,04,26,2005,2005-04-26T00:00:00Z,PFA,SFIFF; Count Down: Nine Experimental Shorts,,,3212,,Lynn Marie Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01974,partial,04,28,2005,2005-04-28T00:00:00Z,PFA,,,,3213,,Frank Le Wita,,,,,,,,,,,,Last Mitterand,,,,,,,,,,,,,,,,,
01975,full,05,04,2005,2005-05-04T00:00:00Z,PFA,SFIFF,,,3214,,Arten Tasseilari,,,,,,,,,,,,Dear Enemy,,,,,,,,,,,,,,,,,
01976,no form,05,03,2005,2005-05-03T00:00:00Z,PFA,SFIFF,Various Artists,,3215,,,,,,,,,,,,,,exquisite luminance,,,,,,,,,,,,,,,,,
01977,no form,05,06,2005,2005-05-06T00:00:00Z,PFA,Eisner Awards,Various Artists,,3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01978,no form,03,19,1999,1999-03-19T00:00:00Z,PFA,Irish Eyes,,,3217,,Victor Herbert,,,,,,,,,,,,,Rocky Road to Dublin,,,,,,,,,,,,,,,,
01979,full,04,03,2005,2005-04-03T00:00:00Z,PFA,Crying in Color: Technicolor Lecture,,,3218,,Russell Merritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01980,full,04,30,2005,2005-04-30T00:00:00Z,PFA,,,,3219,,Adam Curtis,,,,,,,,,,,,Power of Nightmares,,,,,,,,,,,,,,,,,
01981,full,04,30,2005,2005-04-30T00:00:00Z,PFA,,,,3220,,Cornelius Moore,,,,,,,,,,,,The Hero,,,,,,,,,,,,,,,,,
01982,full,05,01,2005,2005-05-01T00:00:00Z,PFA,SFIFF,,,3221,,Petr Zalica,,,,,,,,,,,,Days and Hours,,,,,,,,,,,,,,,,,
01983,no form,05,02,2005,2005-05-02T00:00:00Z,PFA,Documentaries of Bahram Kiarostami; SFIFF 2005,,,3222,,Marjaneh Moghimi,,,,,,,,,,,,Pilgrimage,Komancheh,,,,,,,,,,,,,,,,
01984,full,05,02,2005,2005-05-02T00:00:00Z,PFA,SFIFF,,,3223,,Haneda Sumiko,,,,,,,,,,,,Into the Picture Scroll,,,,,,,,,,,,,,,,,
01985,full,05,03,2005,2005-05-03T00:00:00Z,PFA,SFIFF,,,3224,,Miranda July,,,,,,,,,,,,Me and You and Everyone We Know,,,,,,,,,,,,,,,,,
01986,no form,05,31,2005,2005-05-31T00:00:00Z,PFA,,,,3225,,Jack Walsh,,,,,,,,,,,,The Lost Generation,,,,,,,,,,,,,,,,,
01987,full,06,07,2005,2005-06-07T00:00:00Z,PFA,,,,3226,,Bill Brown,Thomas Comerford,,,,,,,,,,,Lo-fi Landscapes,,,,,,,,,,,,,,,,,
01988,no form,06,09,2005,2005-06-09T00:00:00Z,PFA,,,,3227,,Russell Merritt,,,,,,,,,,,,Howl’s Moving Castle,,,,,,,,,,,,,,,,,
01989,partial,06,10,2005,2005-06-10T00:00:00Z,PFA,American Outlaws,,,3228,,J. Hoberman,,,,,,,,,,,,Wild in the Streets,,,,,,,,,,,,,,,,,
01990,partial,06,11,2005,2005-06-11T00:00:00Z,PFA,American Outlaws,,,3229,,J. Hoberman,,,,,,,,,,,,Joe,Myra Breckinridge,,,,,,,,,,,,,,,,
01991,full,06,14,2005,2005-06-14T00:00:00Z,PFA,,,,3230,,Martha Colburn,,,,,,,,,,,,"Cats, Bums, and Perverts",,,,,,,,,,,,,,,,,
01992,partial,06,18,2005,2005-06-18T00:00:00Z,PFA,American Outlaws,,,3231,,J. Hoberman,,,,,,,,,,,,Bloody Mama,Dirty Little Billy,,,,,,,,,,,,,,,,
